remote - - [01/Jun/1995:08:51:30 -0600] "GET 304.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:51:30 -0600] "GET 307.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:53:12 -0600] "GET 307.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:54:44 -0600] "GET 828.qt HTTP/1.0" 200 45406
remote - - [01/Jun/1995:08:55:23 -0600] "GET index.html HTTP/1.0" 302 -
remote - - [01/Jun/1995:08:55:24 -0600] "GET index.html HTTP/1.0" 200 2483
remote - - [01/Jun/1995:08:55:44 -0600] "GET 3057.html HTTP/1.0" 200 2497
remote - - [01/Jun/1995:08:56:54 -0600] "GET 5053.html HTTP/1.0" 200 637
remote - - [01/Jun/1995:08:57:33 -0600] "GET 696.qt HTTP/1.0" 200 47133
remote - - [01/Jun/1995:09:00:03 -0600] "GET 743.qt HTTP/1.0" 200 98304
local - - [01/Jun/1995:09:00:42 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:09:00:44 -0600] "GET 10.html HTTP/1.0" 304 0
local - - [01/Jun/1995:09:00:45 -0600] "GET 255.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:09:03:15 -0600] "GET 695.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:09:03:18 -0600] "GET 304.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:09:03:23 -0600] "GET 307.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:09:03:48 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:09:03:53 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Jun/1995:09:03:54 -0600] "GET 3.gif HTTP/1.0" 200 36403
remote - - [01/Jun/1995:09:04:04 -0600] "GET 718.html HTTP/1.0" 200 3791
remote - - [01/Jun/1995:09:04:06 -0600] "GET 7762.gif HTTP/1.0" 200 1179
remote - - [01/Jun/1995:09:04:06 -0600] "GET 6707.gif HTTP/1.0" 200 2457
remote - - [01/Jun/1995:09:04:07 -0600] "GET 8333.gif HTTP/1.0" 200 147
remote - - [01/Jun/1995:09:04:07 -0600] "GET 7695.jpg HTTP/1.0" 200 6624
remote - - [01/Jun/1995:09:04:09 -0600] "GET 8308.gif HTTP/1.0" 200 1512
remote - - [01/Jun/1995:09:04:09 -0600] "GET 4097.gif HTTP/1.0" 200 1234
remote - - [01/Jun/1995:09:04:09 -0600] "GET 6733.gif HTTP/1.0" 200 469
local - - [01/Jun/1995:09:11:45 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:09:11:45 -0600] "GET index.html HTTP/1.0" 200 1679
local - - [01/Jun/1995:09:11:45 -0600] "GET 5058.gif HTTP/1.0" 200 224
local - - [01/Jun/1995:09:11:45 -0600] "GET 5057.gif HTTP/1.0" 200 4580
remote - - [01/Jun/1995:09:15:33 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:09:15:43 -0600] "GET 2.gif HTTP/1.0" 200 2555
